Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Note
"IG","Government Expenditure","068","Bolivia (Plurinational State of)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2007","2007","million USD","84.44","consolidated General Government"
"IG","Government Expenditure","068","Bolivia (Plurinational State of)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","85.72","consolidated General Government"
"IG","Government Expenditure","068","Bolivia (Plurinational State of)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","89.45","consolidated General Government"
"IG","Government Expenditure","068","Bolivia (Plurinational State of)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","83.42","consolidated General Government"
"IG","Government Expenditure","068","Bolivia (Plurinational State of)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","137.36","consolidated General Government"
"IG","Government Expenditure","068","Bolivia (Plurinational State of)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","179.14","consolidated General Government"
"IG","Government Expenditure","068","Bolivia (Plurinational State of)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","221.03","consolidated General Government"
"IG","Government Expenditure","068","Bolivia (Plurinational State of)","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","273.5","consolidated General Government"
"IG","Government Expenditure","070","Bosnia and Herzegovina","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","85.6","consolidated General Government"
"IG","Government Expenditure","070","Bosnia and Herzegovina","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","74.28","consolidated General Government"
"IG","Government Expenditure","070","Bosnia and Herzegovina","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","83.31","consolidated General Government"
"IG","Government Expenditure","070","Bosnia and Herzegovina","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","84.24","consolidated General Government"
"IG","Government Expenditure","070","Bosnia and Herzegovina","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","81.52","consolidated General Government"
"IG","Government Expenditure","070","Bosnia and Herzegovina","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","104.34","consolidated General Government"
"IG","Government Expenditure","070","Bosnia and Herzegovina","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","105.84","consolidated General Government"
"IG","Government Expenditure","070","Bosnia and Herzegovina","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","120.02","consolidated General Government"
"IG","Government Expenditure","076","Brazil","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2001","2001","million USD","4067.87","consolidated General Government"
"IG","Government Expenditure","076","Brazil","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2002","2002","million USD","3327.67","consolidated General Government"
"IG","Government Expenditure","076","Brazil","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2003","2003","million USD","3678.99","consolidated General Government"
"IG","Government Expenditure","076","Brazil","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2004","2004","million USD","4681.52","consolidated General Government"
"IG","Government Expenditure","076","Brazil","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2005","2005","million USD","6563.45","consolidated General Government"
"IG","Government Expenditure","076","Brazil","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2006","2006","million USD","8586.76","consolidated General Government"
"IG","Government Expenditure","076","Brazil","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2007","2007","million USD","10760.85","consolidated General Government"
"IG","Government Expenditure","076","Brazil","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","11026.48","consolidated General Government"
"IG","Government Expenditure","076","Brazil","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","13147.26","consolidated General Government"
"IG","Government Expenditure","076","Brazil","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","9306.23","consolidated General Government"
"IG","Government Expenditure","076","Brazil","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","10196.36","consolidated General Government"
"IG","Government Expenditure","076","Brazil","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","10422.89","consolidated General Government"
"IG","Government Expenditure","076","Brazil","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","11265.67","consolidated General Government"
"IG","Government Expenditure","076","Brazil","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","11533.28","consolidated General Government"
"IG","Government Expenditure","076","Brazil","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","8041.44","consolidated General Government"
"IG","Government Expenditure","076","Brazil","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","8297.45","consolidated General Government"
"IG","Government Expenditure","076","Brazil","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","8445.65","consolidated General Government"
"IG","Government Expenditure","076","Brazil","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","7492.77","consolidated General Government"
"IG","Government Expenditure","076","Brazil","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","6756.3","consolidated General Government"
